t,PIB,Potential_PIB,bkt_PIB,cft_PIB,bwt_PIB,hpt_PIB,kalmant_PIB,lnPIB,lnPotential_PIB,lnbkt_PIB,lncft_PIB,lnbwt_PIB,lnhpt_PIB,lnkalmant_PIB,gap_bk,gap_cf,gap_bw,gap_hp,gap_kalman,gap_potential,Variation
1961Q3,3430.057,3691.178554448068,3386.339792721282,3340.5502654856477,3364.5480950947313,3392.5029661461635,3378.6721180303057,8.140332158097708,8.213701077489322,8.127504909908952,8.113890822546335,8.121048937397575,8.12932326603323,8.125238046797518,0.012827248188756357,0.026441335551373513,0.01928322070013344,0.011008892064477749,0.015094111300189894,-0.07336891939161383,0.06726222850606911
1961Q4,3439.832,3725.696720885487,3399.5494335473145,3354.9278887878463,3391.487552122698,3421.2398041323654,3409.19562093665,8.143177911965566,8.223009152487906,8.131398182277854,8.1181855555199,8.129023910063225,8.137758280191841,8.134231654163171,0.011779729687711793,0.02499235644566511,0.014154001902340951,0.005419631773724731,0.008946257802394442,-0.07983124052234025,0.04584935628476705
1962Q1,3517.181,3761.427193114761,3491.974461343481,3447.232721860066,3420.3710478466132,3451.2365091213383,3508.0474898855996,8.165415095465919,8.232553737001375,8.158222603457228,8.145327078557594,8.137504317694056,8.14648785425341,8.162814890996108,0.007192492008691431,0.020088016908324846,0.027910777771863238,0.018927241212509216,0.0026002044698110183,-0.06713864153545579,0.0492379619042107
1962Q2,3498.246,3798.757671734879,3498.3748945343264,3451.851432813316,3451.270993427749,3482.5742691866485,3510.840262098645,8.160016979006311,8.242429363770887,8.160053823802189,8.146666013274062,8.146497846073455,8.155527031826168,8.163610678721774,-3.684479587739986e-05,0.01335096573224881,0.013519132932856337,0.004489947180143616,-0.0035936997154628614,-0.08241238476457546,0.020590973393856515
1962Q3,3515.385,3837.88919933192,3549.011837395842,3501.4266643229466,3484.2408811797186,3515.375487708663,3549.3969206931993,8.164904328829945,8.252677806774138,8.17442448805819,8.160925782801687,8.156005474841777,8.164901622923136,8.174532986543092,-0.009520159228245006,0.003978546028257313,0.008898853988167588,2.7059068088419735e-06,-0.009628657713147248,-0.08777347794419299,0.02487655452956039
1962Q4,3470.278,3878.403538720957,3538.9535032210983,3492.6585029290745,3519.3151660715057,3549.7723628995054,3524.8700973199016,8.151989985005622,8.263178888852263,8.171586341864437,8.158418473903472,8.166021694570523,8.174638757286585,8.167598862743182,-0.019596356858814445,-0.00642848889784986,-0.014031709564900297,-0.02264877228096296,-0.015608877737559368,-0.11118890384664049,0.008851013654155082
1963Q1,3493.703,3919.734297545736,3584.760367856978,3543.4504594017017,3556.509229936604,3585.897098916483,3567.5310326735485,8.158717484219004,8.273779149248924,8.18444690780297,8.17285623745601,8.176534789400513,8.184763958526503,8.17962904803034,-0.025729423583966238,-0.014138753237006085,-0.01781730518150937,-0.026046474307499068,-0.020911563811337075,-0.11506166502991988,-0.006675232238545603
1963Q2,3553.021,3961.875661976665,3641.3166064254124,3607.28062971005,3595.819426857762,3623.8322159400886,3644.2670760915544,8.17555350650173,8.284472844125128,8.200100600293206,8.190709479293869,8.187527179330074,8.195287368061306,8.200910547706073,-0.024547093791476016,-0.015155972792138428,-0.011973672828343496,-0.019733861559576127,-0.02535704120434268,-0.1089193376233979,0.015657846818091237
1963Q3,3621.252,4004.617311588538,3682.5568370877404,3653.8592586050495,3637.2232160024587,3663.602612838993,3727.6693392008765,8.194575101378886,8.295203302274976,8.211362582593166,8.203539219120357,8.198975816763989,8.206202262717516,8.22353847530542,-0.016787481214279865,-0.008964117741470545,-0.0044007153851026715,-0.011627161338630287,-0.028963373926533365,-0.10062820089608948,0.030115335873595495
1963Q4,3692.289,4048.058829324358,3718.003596245918,3690.0196879784316,3680.679394637707,3705.1889314719056,3811.257255674859,8.214001869915677,8.305992743797558,8.220942135533724,8.213387072515848,8.210852632231223,8.217489530079693,8.245714402052664,-0.006940265618046837,0.0006147973998285039,0.003149237684453965,-0.0034876601640156935,-0.03171253213698755,-0.09199087388188154,0.06397498989994466
1964Q1,3758.147,4091.479802521741,3758.9352566404464,3730.1534861621476,3726.1284487067223,3748.5453445645107,3886.736780880098,8.231681295759735,8.316661993506942,8.231891019856512,8.224204660896394,8.223125024186958,8.229123135592511,8.265325210751216,-0.00020972409677710857,0.007476634863341047,0.008556271572777163,0.0025581601672239884,-0.03364391499148134,-0.0849806977472074,0.07569160858836588
1964Q2,3792.149,4135.866758950207,3790.9184934938044,3764.1763200085866,3773.4930408926803,3793.6179623853236,3927.1940024612227,8.240688155851897,8.32745220071534,8.240363615283572,8.233284343393626,8.235756387518288,8.241075450218036,8.275680455563318,0.0003245405683252045,0.007403812458271375,0.004931768333609199,-0.0003872943661384909,-0.03499229971142093,-0.08676404486344325,0.06730272632782075
1964Q3,3838.776,4180.802022452539,3855.552476032135,3835.63289951347,3822.6786563660135,3840.358896237505,3976.950968992835,8.252908844770193,8.338258378513968,8.257269589874758,8.252089732652655,8.24870667480547,8.253321103776269,8.288270716490212,-0.004360745104564856,0.0008191121175382676,0.0042021699647225574,-0.00041225900607599897,-0.03536187172001881,-0.0853495337437753,0.060068727611334305
1964Q4,3851.421,4225.922039152623,3891.910693941566,3880.755074386947,3873.5744244090142,3888.7193393227267,3989.323612754902,8.256197450093627,8.348992750100637,8.266655496984452,8.263785020484631,8.261932983624051,8.26583516372502,8.29137697490086,-0.010458046890825301,-0.007587570391004661,-0.0057355335304247745,-0.009637713631393652,-0.03517952480723352,-0.09279530000701008,0.043098468185995165
1965Q1,3893.482,4272.250107271203,3948.770107747528,3942.8449491536503,3926.0541299878423,3938.6494955325084,4027.7166364349637,8.26705915191659,8.359895924635849,8.281159444283773,8.279657810039188,8.275390162308307,8.278593175902385,8.30095490291179,-0.014100292367183798,-0.01259865812259875,-0.008331010391717797,-0.011534023985795727,-0.03389575099520137,-0.09283677271925939,0.03601109802250946
1965Q2,3937.183,4317.646712290367,3993.1243702918036,3985.5852606171848,3979.9774233945823,3990.076257296295,4064.4443591026925,8.278220771956443,8.370465790286664,8.292329253658503,8.290439446342,8.28903142574847,8.29156562180561,8.310032323611486,-0.014108481702059805,-0.012218674385557904,-0.010810653792027836,-0.013344849849167062,-0.03181155165504279,-0.09224501833022103,0.03824586006509767
1965Q3,4023.755,4364.56020480614,4068.0556847274565,4057.6661018578084,4035.1912287326145,4042.898287358823,4140.909483552188,8.299970825234178,8.381272708284902,8.310920445552506,8.308363235545997,8.30280897207985,8.30471711160945,8.328670724710236,-0.010949620318328357,-0.00839241031181892,-0.0028381468456721848,-0.004746286375272746,-0.028699899476057666,-0.08130188305072394,0.04818697418135365
1965Q4,4050.147,4411.716106638424,4080.2548632474854,4071.4883748981124,4091.5313437873438,4096.981190179017,4154.30988002033,8.306508455738186,8.392019032572932,8.313914731929485,8.31176390566502,8.316674590646231,8.31800568641576,8.331901599636513,-0.007406276191298744,-0.0052554499268335775,-0.010166134908045521,-0.011497230677573356,-0.025393143898327253,-0.08551057683474639,0.05159809846807195
1966Q1,4135.553,4459.595106458209,4158.922752219774,4156.904610852041,4148.824215296875,4152.178605661202,4224.15943815054,8.327376334912492,8.402813257587722,8.333011365927662,8.332525992357663,8.330580251466381,8.331388440698275,8.34857557044802,-0.005635031015170711,-0.005149657445171485,-0.0032039165538897407,-0.004012105785783149,-0.02119923553552816,-0.07543692267523028,0.06217339646105979
1966Q2,4180.592,4508.122290468056,4209.215848082564,4213.260668315248,4206.888865427632,4208.314902340839,4251.46021433322,8.338208142284932,8.413636002224745,8.345031649965186,8.345992132439852,8.34447866665677,8.34481758582408,8.355017782751535,-0.006823507680254082,-0.007783990154919707,-0.006270524371837283,-0.006609443539147719,-0.016809640466602715,-0.07542785993981305,0.061823135983265054
1966Q3,4245.918,4557.663922700653,4287.191399817983,4290.850387368169,4265.538937971073,4265.204057749852,4297.302978921443,8.353713329782792,8.424565473585789,8.36338711216491,8.364240217771732,8.358323814890152,8.358245303505724,8.365742890696222,-0.00967378238211758,-0.010526887988939748,-0.004610485107360063,-0.0045319737229316814,-0.012029560913429549,-0.07085214380299654,0.05521285465939152
1966Q4,4259.046,4607.37472803029,4309.007126891394,4306.282791347945,4324.584826960915,4322.642722606203,4289.682477466799,8.356800470522318,8.435413500466879,8.368462791569307,8.367830349559785,8.37207142099202,8.371622235544724,8.363967994606345,-0.011662321046989277,-0.011029879037467438,-0.015270950469702171,-0.014821765022405842,-0.007167524084026766,-0.07861302994456132,0.05157812790498717
